code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
7500478006090	https://world.openfoodfacts.org/product/7500478006090	openfoodfactsmx4	1550680838	1550681035	Fritos Limón y Sal	frituras de maiz nixtamalizado con sal y limón	265 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Oxxo,Bodega aurrera	México	INGREDIENTES: MAIZ NIXTAMALIZADO ACEITE VEGEIALCONTIENE TBHO), CONDIMENTO (SAL YODADA, MALTODEXTRINA, ACIDO CITRICO DIOXIDO DE SILICIO, GOMA ARABIGA $ABORIZANTE, JUGO DE LIMONI, ACHIOTE.			en:milk,es:TRIGO GLUTENI Y SOYA.	en:milk,es:trigo-gluteni-y-soya	30 g	30		1	en:e160b	0			0			16	d	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/047/800/6090/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/6090/nutrition_es.9.200.jpg	2320		2320		36.7	16.7																																			50	0									6.67			6.67				1.27	0.508																																												16								
7501011143241	https://world.openfoodfacts.org/product/7501011143241	openfoodfactsmx4	1550682722	1551634218	Sabritas Receta Crujiente Clásicas	Papas fritas con sal	170 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	Papa, aceite vegetal, sal yodada.					30 g	30		0		0			0			11	d	3	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/114/3241/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3241/nutrition_es.9.200.jpg	2200		2200		33.3	5																																			50	0									3.33			6.67				0.931	0.373																																												11								
7501011159266	https://world.openfoodfacts.org/product/7501011159266	openfoodfactsmx4	1550683053	1568136352	Sabritas Fleming hot receta crujiente	Papas Sabritas Receta Crujiente Flamin Hot	170 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	Mexico	"de Leche y Trigo), Especias, Glutamato Monosódico, Proteína Vegetal Hidrolizada, Ácido Fumárico, Rojo Allura AC, Hidrolizado de Levadura, Tomate en Polvo, Ácido Málico, Chiles, Oleorresina de Paprika, Aceite de Soya Parcialmente Hidrogenado, Inosinato de Sodio, Mezcla de Quesos, Guanilato de Sodio, Harina de Arroz, Amarillo Ocaso FCF, Caramelo Clase IV, Goma Arábiga, Almidón Modificado, Caseinato de Sodio, Crema, Extracto de Chile, Leche Descremada, Sólidos de Jugo de Limón, Sólidos de la Leche, Tartrazina]."	en:gluten	en:gluten,en:milk			30 g	30		10	en:e102,en:e129,en:e14xx,en:e150d,en:e296,en:e297,en:e414,en:e621,en:e627,en:e631	0			0			17	d	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/115/9266/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/9266/nutrition_es.9.200.jpg	2130		2130		30	5																																			53.3	0									3.33			6.67				2.54	1.02																																												17								
7501011133938	https://world.openfoodfacts.org/product/7501011133938	openfoodfactsmx4	1550683585	1550683776	Sabritas Limón	Papas fritas sabor limón	170 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart, Sams Club, Soriana, Bodega Aurrera, La Comer, Oxxo	México	"Papa, aceite vegetal (contiene tbhq), condimento [Maltodextrina, Sal Yodada, Ácido Cítrico, Azúcar, Saborizantes (Sabor Limón), Dextrosa, Ácido Láctico, Inosinato de Sodio, Guanilato de Sodio]."					30 g	30		4	en:e270,en:e330,en:e627,en:e631	0			0			20	e	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/113/3938/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/3938/nutrition_es.9.200.jpg	2140		2140		33.3	16.7																																			50	0									3.33			3.33				1.69	0.677																																												20								
7501011115590	https://world.openfoodfacts.org/product/7501011115590	openfoodfactsmx4	1550683787	1550684181	Sabritas Crema y Especias	Papas fritas con sabor crema y especias	170 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart, Sams Club, Soriana, Bodega Aurrera, La Comer, Oxxo	México	"Papa, aceite vegetal (contiene tbhq), condimento [Sólidos de la Leche, Sal Yodada, Saborizantes, Dextrosa, Ácido Cítrico, Azúcar, Sólidos de Maíz, Glutamato Monosódico, Aceite de Soya Parcialmente Hidrogenado, Maltodextrina, Harina de Maíz, Tartrazina, Azul Brillante FCF, Rojo Allura AC]."					30 g	30		5	en:e102,en:e129,en:e133,en:e330,en:e621	0			0			23	e	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/111/5590/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/111/5590/nutrition_es.9.200.jpg	2140		2140		31.7	15																																			50	3.33									3.33			6.67				2.29	0.918																																												23								
7501011131002	https://world.openfoodfacts.org/product/7501011131002	openfoodfactsmx4	1550686649	1578996202	Chicharrón Sabritas	chicharrón de cerdo	115 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Alimentos de origen animal, Chicharrón	en:snacks,en:salty-snacks,en:appetizers,es:alimentos-de-origen-animal,es:chicharron	México	mexico	México	mexico							Walmart	Walmart, Sams Club, Soriana, Bodega Aurrera, La Comer, Oxxo	México	cuero de cerdo, aceite vegetal y sal					30 g	30		0		0			0			20	e	3	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		es:chicharron	https://static.openfoodfacts.org/images/products/750/101/113/1002/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/113/1002/nutrition_es.9.200.jpg	100		100		36.7	15																																			0	0									0			56.7				4.4	1.76																																												20								
7501011143258	https://world.openfoodfacts.org/product/7501011143258	openfoodfactsmx4	1550686888	1550687322	Sabritas receta crujiente sabor jalapeño	papas fritas sabor Jalapeño	170 g	bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	Méxivo	mexivo							Walmart	Walmart, Sams Club, Soriana, Bodega Aurrera, La Comer, Oxxo	México	"Papa, aceite vegetal(contiene tbhq), condimento [Maltodextrina, Sal Yodada, Especias, Glutamato Monosódico, Saborizantes (Contiene Ingredientes de Leche), Chiles, Ácido Cítrico, Dextrosa, Manitol (0,5 g por 100 g de producto), Guanilato de Sodio, Inosinato de Sodio, Ácido Málico, Tartrazina, Amarillo Ocaso FCF.]."					30 g	30		7	en:e102,en:e296,en:e330,en:e421,en:e621,en:e627,en:e631	0			0			16	d	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/114/3258/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/front_es.7.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/front_es.7.200.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/ingredients_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/ingredients_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/nutrition_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/114/3258/nutrition_es.9.200.jpg	2010		2010		26.7	13.3																																			53.3	0									3.33			6.67				1	0.4																																												16								
7500478007998	https://world.openfoodfacts.org/product/7500478007998	openfoodfactsmx4	1550687366	1550689850	Ruffles Original	Papas fritas onduladas con sal	200 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart,Sams Club,Soriana,Bodega Aurrera,La Comer,Oxxo	México	papa, aceite vegetal, sal yodada					30 g	30		0		0			0			18	d	3	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/047/800/7998/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/ingredients_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/ingredients_es.10.200.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/nutrition_es.11.400.jpg	https://static.openfoodfacts.org/images/products/750/047/800/7998/nutrition_es.11.200.jpg	2140		2140		31.7	15																																			50	0									3.33			6.67				1.14	0.457																																												18								
7501011167728	https://world.openfoodfacts.org/product/7501011167728	openfoodfactsmx4	1550689861	1550690030	Cheetos	botana de cereal de maiz sabor queso y chile	255 g	Bosla de plastico	bosla-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart, Sams Club, Soriana, Bodega Aurrera, La Comer, Oxxo	México	"CEREAL DE MAÍZ DE GRANO ENTERO (CON GERMEN Y CASCARILLA) (27%), CEREAL DE MAIZ, ACEITE VEGETAL (CONTIENE TBHO CONDIMENTO [SÓLIDOS DE LA LECHE, MALTODEXTRINA, ŠABORIZANTES, SAL YODADA,QUESOS, ACEITE VEGETAL, DEXTROSA, HARINA DE MAÍZ, CHILE,GRASA BUTIRICA, ESPECIAS,GLUTAMATO MONOSODICO, DIOXIDO DE SILICIO, ÁCIDO LACTICO, CITRATO DE SODIO, TARTRAZINA, EXTRACTO DE PAPRIKA, ACHIOTE, AMARILLO OCASO FCF,GOMA ARÁBIGA, AZUL BRILLANTE FCF,ROJO ALLURA AC, FOSFATO DE SODIO, HIDROLIZADO DE LEVADURA, ACIDO MALICO, FOSFATO DE POTASIO, ÁCIDO CÍTRICO, ALMIDON, ALMIDÓN MODIFICADO, LECHE DESCREMADA, MONOGLICERIDOS, GUANILATO DISÓDICO, INOSINATO DISÓDICO, MANTEQUILLA, ÁCIDO FUMÁRICO, LECITINA DE SOYA, SORBATO DE POTASIO, HIDRÓXIDO DE SODIO, POLIFOSFATO DE CALCIO, FOSFATO TRICALCICO, MANITOL (0,003 g EN 100 g DE CONDIMENTO), BENZOATO DE SODIO, BHTJ, AMARILLO OCASO FCF."		en:milk,en:soybeans			30 g	30		21	en:e102,en:e129,en:e133,en:e14xx,en:e160b,en:e160c,en:e202,en:e211,en:e270,en:e296,en:e297,en:e330,en:e331,en:e340,en:e414,en:e421,en:e452,en:e452iv,en:e524,en:e621,en:e627,en:e631	0			0			13	d	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/116/7728/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/ingredients_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/ingredients_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/116/7728/nutrition_es.10.200.jpg	2260		2260		35	5																																			50	3.33									3.33			6.67				1.35	0.542																																												13								
7501011155008	https://world.openfoodfacts.org/product/7501011155008	openfoodfactsmx4	1550690446	1550690627	Paketaxo	Botana Surtida	215 g	Bolsa de plastico	bolsa-de-plastico	Sabritas	sabritas	Botanas, Snacks salados, Aperitivos, Patatas fritas, Chips fritos	en:snacks,en:salty-snacks,en:appetizers,en:chips-and-fries,en:crisps	México	mexico	México	mexico							Walmart	Walmart, Sams Club, Soriana, Bodega Aurrera, La Comer, Oxxo	México	"CHEETOS POFFS@ BOTANA DE CEREAL DE MAÍZ CON SABOR QUESO, REDUCIDA EN GRASA SATURADA. CEREAL DE MAIZ DE GRANO ENTERO (CON GERMEN Y CASCARILLA) (27%), CEREAL DE MAIZ, ACEITE VEGETAL CONTIENE TBH), CONDIMENTO (MALTODEXTRINA, QUESO,SOLIDOS DE LA LECHE, SAL YODADA, ALMDON DE MAIZ,SABORIZANTE, GRASA VEGETAL, AMARILLO OCASO FCF, GLUTAMATO MONOSÓDICO, TARTRAZINA GASA BUTIRICA, ACIDO DE SILICIO, ACHIOTE, LECHE EN POLVO, ACIDO CITRICO,CLORURO DE POTASIO, FOSEFATO DESODIO FOSFATO DE POTASIO, FOSFATO TRICÁLCICO, ÁCIDO LÁCTICO, CITRATO DE SODIO, LECITINA DE SOYA, GUANILATO DE SODIO, NOSINATO DE SODIO, SORBATO DE POTASIO, ÁCIDO FUMÁRICO, ACIDO MÁLICO, MANTOL (0,02h DE CONDIMENTO, AMARILO OCASO FCF CHEETOS@ PALOMITAS PALOMITAS DE MAÍZ CON SABOR QUESO. INGREDIENTES: MAIZ PALOMERO, ACEITE VEGETAL (CONTIENE TBHQ), CONDIMENTO [SÓLIDOS DE LA MALIODEXTRINA, ACEITE VEGETAL SAL YODADA. SABORIZANTE (CONTIENE INGREDIENTES DE GLUTEN (QUESO, ALMIDON MODIFICADO, LECHE EN POLVO, HIDROLIADO DE LEVADURA GLUTAMATO MONOSODICO ASEINATO DE SODIO, FOSFATO DE SODIO. FOSFATO DE POTASIO, FOSFATO TRICALOCO, DIOXIDO DE SILICO ACIDO LACTICO, AMARILLO OCASO FCF, GRASA BUTRICA, PROTENA DE SOYA, TARTRAZINA CREMADA, MANTECA VEGETAL, ESPECIAS, JARABE DE MAÍZ, ACHIOTE GOMA ARÁBIGA, CLORURO DE DE MANTEQUILLA, LECITINA DE SOYA, CREMA DULCE, SORBATO DE POTASIO, TRIACETINA MOWOGUE 7 DE ACIDOS GRASOS. PROPILENGLICOL, BENZOATO DE SODIO,BHT. CRUITOS@ WG QUESO FRITURAS DE HARINA DE MAÍZ NIXTAMALIZADO CON CHILE Y QUESO. INGREDIENTES: HARINA DE MAIZ NIXTAMALIZADO DE GRANO ENTERO (CON GERMEN:Y CASCRILA ),A VEGETAL (CONTIENE TBHQ), CONDIMENTO [MALTODENTRINA, SAL YODADA, SÓLDOS DE MAÍZ CHILES GLUTAMATO MONOSÓDICO, ACIDO CÍTRICO, SUERO DE QUESO, ESPECIAS, ACEITE VEGETAL, QUESO PROTEINA LACTEA, SABORIANTES, PROTEÍNA VEGETAL HIDROLIZADA DE SOYA, BUTRICA, GUANILATO DE SODIO, AMARILLO OCASO FCF,LACTOSA, DIOXIDO DE SILICO, HDROUAOE ACIDO LACTICO,JARABE DE MAIZ, FOSFATO TRICALCICO, FOSFATO DE POTASIO, FOSFATO DE SOO T DEXTROSA, GOMA XANTANA, CARAMELO CLASE IV, GOMA ARABIGA, CASEINATO DE SODIO, LECHE AL DE MAIZ, ROJO ALLURA ACIDO NITRATO DE SODIO, CREMA, ACIDO ACETICO, DIACETATO DE SODIO,MONO Y ÁCIDOS GRASOS, CULTIVOS LÁCTEOS, ENZIMAS, AZUL BRILLANTE FCF, LECTINA DE SOYA, SORBATO DE POTACIO ACIDO MALICO, MANITOL (0.0 /100 EN CONDIMENTO AZUCAR, BICARBONATO DE POTASIO. DORITOS 3D' FRITURA TRIDIMENSIONAL DEHARINA DE MAÍZ NIXTAMALIZADO SABOR QUESO. INGREDIENTES: HARINA DE MAIZ, CONDIMENTO (MALTODEXTRINA, SAL YODADA, SABORIZANTES,ESPECIAS QUESOS, HARINA DE TRIGO, GRASA VEGETAL SÓLIDOS DE LA LECHE, AZÚCAR TOMATE PROTEINA VEGETAL HIDROLIZADA DE SOYA Y DE MAIZ, PROTEÍNA LACTEA, DIOXIDO DE SILICIO, LECHE DESCREMADA, GLUTAMANO MONOSODICO, GRASA BUTIRICA, ACIDO LÁCTICO, ACIDO CÍTRICO, AMARILLO OCASO FCF, CARAMELO CLASEN ALMIDON MODIFICADO, FOSFATO DE POTASIO, FOSFATO TRICÁLCACO, MAÍZ, TARTRAZINA, GUANILATO DE INOSINATO DE SODIO, ACEITE VEGETAL CULTIVOS LACTEOS, SILICATO DE CALCIO, CREMA DULCE, HIDROLIZAN DE LEVADURA ESTEARATO DE CALCIO, ACIDO FUAAMCO, ACIDOMALICO,MANITOL (0,08g/100 HIDROXIDO DE SODIO, SAL YODADA, AZUCAR, BICARRONATO DE SODIO, TARTRAZINA, AMARILLO OCASO MOGLICERIDOS ACETILADOS."		en:gluten,en:milk,en:soybeans			30 g	30		24	en:e102,en:e133,en:e14xx,en:e150d,en:e160b,en:e202,en:e211,en:e260,en:e262,en:e262ii,en:e270,en:e296,en:e297,en:e321,en:e330,en:e331,en:e340,en:e414,en:e415,en:e421,en:e490,en:e501,en:e501ii,en:e552,en:e621,en:e627	0			0			14	d	4	Salty snacks	Appetizers	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		en:crisps	https://static.openfoodfacts.org/images/products/750/101/115/5008/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/front_es.8.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/front_es.8.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/ingredients_es.9.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/ingredients_es.9.200.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/nutrition_es.10.400.jpg	https://static.openfoodfacts.org/images/products/750/101/115/5008/nutrition_es.10.200.jpg	2020		2020		30	6.67																																			46.7	3.33									6.67			6.67				1.61	0.643																																												14								
